"name","description","category","brand","price","quantity","images","compatibility","type","subcategory","numberoforders","rating","numberofratings"
"Universal Neck Rest Headrest Pillow Cushion Red Stitch Black - Pair","Introducing the Universal Neck Rest Headrest Pillow Cushion - Red Stitch Black (Pair), the ultimate solution for achieving optimal comfort during your travels. Whether youre embarking on a long road trip, taking a flight, or simply commuting to work, these pillows are designed to provide superior neck and head support, allowing you to relax and enjoy the ride. Ergonomic Design: The Universal Neck Rest Headrest Pillow Cushion features a thoughtfully crafted ergonomic design. It contours to the shape of your neck, providing firm yet gentle support, and effectively reduces strain and discomfort. Its unique shape promotes proper spinal alignment, ensuring a comfortable and pain-free journey. Premium Quality Materials: Crafted with premium quality materials, these pillows are built to last. The soft and plush exterior cover adds a luxurious touch, while the high-density memory foam filling provides exceptional support and retains its shape over time. The red stitch black color scheme adds a stylish flair, making these pillows both functional and visually appealing. ","parts","-",1000.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Universal-Neck-Rest-Headrest-Pillow-Cushion-Red-Stitch-Black-Pair-SehgalMotors-pk-938.jpg?v=1707967858"", ""https://sehgalmotors.pk/cdn/shop/files/Universal-Neck-Rest-Headrest-Pillow-Cushion-Red-Stitch-Black-Pair-SehgalMotors-pk-8833.jpg?v=1707967861""]","[""-""]","-","interior",0,0,0
"Toyota Corolla Foldable & Flexible Side Sunshade with Logo - Model - 2008-2014 - Sun Shade | Parda","Toyota Corolla Side Sun Shades with Logo - Model - 2008-2014 On a hot, sunny day your car absorbs so much heat that your able to fry an egg on it! It’s not only unpleasant but also causes various kinds of discomforts, from sizzling hot car doors and handles to breathing vexation.;The solution? Well you might ask, is this very product. “Toyota Corolla Side Sun Shades”. It’s of a;type of material with a certain level of transparency so as not to cause any aggravated visual discomfort. After attaching your product to your cars side;screen, you can expect to return to a vehicle that hasnt been overheated.; This product is also known as (Shoji PVC Screen, Vent PVC Screen, Car Shade, Corolla Shades) ","parts","-",1000.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/636536859170417901.jpgnewop_a302146c-3d5e-422c-8ddc-bb4b20905dc4.jpg?v=1715769708""]","[""-""]","-","interior",0,0,0
"Honda City Dashboard Carpet For Protection and Heat Resistance Black - Model - 2003 - 2008","Honda City Dashboard Carpet For Protection and Heat Resistance Black - Model - 2003 - 2008 Dashboard Mats for your cars are the pieces of Rexine, Leather material piece of clothes that are used to keep away dust and dirt from surfaces.; They are used in cars interiors to keep the cars clean. The dashboard of cars are a little slippery and if you want to place something on them it may get slipped as well. This will drag your attention during driving so here is a great idea for you to keep your things perfectly on your dashboard. SehgalMotors.PK brings you the best quality Mats for a dashboard that will stick with your dashboards and make you keep anything on your dashboard easily and conveniently. There are very different varieties and very unique and different colours and designs of dashboard mats are available to us. You can buy according to your car’s colour, style and according to the brand of your car as they have logos on them as well. They are also known as Anti-Skid mats for cars dashboards. These mats are small in size and their sizes are adjustable according to your wants. You can choose whatever you want to as SehgalMotors.Pk has a great variety of Dashboard Mats for you. To protect your dashboard from overheating, cracking and to make sure that your cars resale value increases, you need a dashboard mat. And we here at SehgalMotors.PK offers you a wide variety of non-skid/non-slip Dash mats, to suit your taste, brand and colour choice. Carpets for car dashboard are also available nowadays that are making the dashboards more innovative and attractive as many of the times you need to place something on your dashboard and you will find it useful for you. SehgalMotors.PK has the best dashboard carpet mats that are made of high-quality material or fabric that makes your car dashboard more attractive. We have Honda City Dashboard Carpet For Protection and Heat Resistance Black - Model - 2003 - 2008;from our outlets and from our online stores as well which is the SehgalMotors.PK. ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Honda-City-Dashboard-Carpet-For-Protection-and-Heat-Resistance-Black-Model-2003-2008-SehgalMotors-pk-6800.jpg?v=1707887266"", ""https://sehgalmotors.pk/cdn/shop/files/Honda-City-Dashboard-Carpet-For-Protection-and-Heat-Resistance-Black-Model-2003-2008-SehgalMotors-pk-2756.jpg?v=1707887269""]","[""-""]","-","interior",0,0,0
"Toyota Corolla Grande Gear knob Carbon Fiber Trim - Model 2017-2021","Toyota Corolla Grande Gear knob Carbon Fiber Trim - Model 2017-2021 ","parts","-",900.0,500,"[""https://sehgalmotors.pk/cdn/shop/products/1704885018025120_ef789925-04d1-4e46-83ec-45c6ef460c6b.jpg?v=1709197874"", ""https://sehgalmotors.pk/cdn/shop/products/637715661776782141.jpgnewop_653d5078-1f4f-49a4-be16-d9680a149701.jpg?v=1709197874""]","[""-""]","-","interior",0,0,0
"Seat Side Pocket Slim Mix Colors Organizer - Fabric Car Auto Backseat Hanging Storage Bag Car Seat Side Pocket Organizer","Product : Introducing the Seat Side Pocket Slim Mix Colors Organizer, the perfect solution to keep your car tidy and your essentials easily accessible. Designed with convenience and functionality in mind, this compact organizer is a must-have for every driver. Key Features: Stylish and Compact Design: The Slim Mix Colors Organizer adds a touch of style to your cars interior. With its sleek profile and choice of vibrant colors, it seamlessly blends with any cars aesthetics. Increased Storage Space: Tired of clutter in your car? This side pocket organizer provides ample storage space for your belongings such as smartphones, wallets, sunglasses, keys, pens, and more. Keep your essentials organized and prevent them from sliding around while driving. Easy Installation: Installing the Seat Side Pocket Slim Mix Colors Organizer is a breeze. Simply slide it between the seat and center console, and its ready to use. The adjustable strap ensures a secure fit and prevents it from shifting during the drive. Universal Compatibility: Designed to fit most car seats, this organizer is compatible with a wide range of vehicles, including sedans, SUVs, trucks, and more. Enjoy its practicality and versatility no matter what car you drive. Durable and Easy to Clean: Crafted from high-quality materials, this organizer is built to last. The premium fabric is resistant to wear and tear, ensuring long-term durability. Additionally, it is easy to clean with a damp cloth or gentle wipe. Accessory Compartments: The organizer features multiple compartments to keep your items neatly organized. The main pocket is perfect for larger items, while the smaller pockets are ideal for storing pens, small notebooks, or even a water bottle. Enhanced Driving Safety: By reducing distractions, the Seat Side Pocket Slim Mix Colors Organizer promotes safer driving. With your essentials within arms reach, you can focus on the road ahead without fumbling for your belongings. ","parts","-",200.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Seat-Side-Pocket-Slim-Mix-Colors-Organizer-Fabric-Car-Auto-Backseat-Hanging-Storage-Bag-Car-Seat-Side-Pocket-Organizer-SehgalMotors-pk-8532.jpg?v=1707930036"", ""https://sehgalmotors.pk/cdn/shop/files/Seat-Side-Pocket-Slim-Mix-Colors-Organizer-Fabric-Car-Auto-Backseat-Hanging-Storage-Bag-Car-Seat-Side-Pocket-Organizer-SehgalMotors-pk-5130.jpg?v=1707930039"", ""https://sehgalmotors.pk/cdn/shop/files/Seat-Side-Pocket-Slim-Mix-Colors-Organizer-Fabric-Car-Auto-Backseat-Hanging-Storage-Bag-Car-Seat-Side-Pocket-Organizer-SehgalMotors-pk-2334.jpg?v=1707930042"", ""https://sehgalmotors.pk/cdn/shop/files/Seat-Side-Pocket-Slim-Mix-Colors-Organizer-Fabric-Car-Auto-Backseat-Hanging-Storage-Bag-Car-Seat-Side-Pocket-Organizer-SehgalMotors-pk-9707.jpg?v=1707930045""]","[""-""]","-","interior",0,0,0
"Car Islamic Hanging Silver Chain","Islamic Hanging For Car Tuning ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Car-Islamic-Hanging-Silver-Chain-SehgalMotors-pk-1776.jpg?v=1707868303"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Islamic-Hanging-Silver-Chain-SehgalMotors-pk-2280.jpg?v=1707868307"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Islamic-Hanging-Silver-Chain-SehgalMotors-pk-5289.jpg?v=1707868310"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Islamic-Hanging-Silver-Chain-SehgalMotors-pk-3777.jpg?v=1707868313""]","[""-""]","-","interior",0,0,0
"Universal Snake Style Gear Shift Knob - Gear Knob | Shift Lever Stick Knob | Lever Knob","Universal Snake Style Gear Shift Knob ","parts","-",100.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Universal-Snake-Style-Gear-Shift-Knob-Gear-Knob-Shift-Lever-Stick-Knob-Lever-Knob-SehgalMotors-pk-1044.jpg?v=1707968265""]","[""-""]","-","interior",0,0,0
"Toyota Corolla Foldable & Flexible Side Sunshade with Logo - Model 2014-2021 - Sun Shade | Parda","Toyota Corolla Side Sun Shades with Logo - Model 2014-2017 On a hot, sunny day your car absorbs so much heat that your able to fry an egg on it! It’s not only unpleasant but also causes various kinds of discomforts, from sizzling hot car doors and handles to breathing vexation.;The solution? Well you might ask, is this very product. “Toyota Corolla Side Sun Shades with Logo”. It’s of a type of material with a certain level of transparency so as not to cause any aggravated visual discomfort. After attaching your product to your cars side;screen, you can expect to return to a vehicle that hasnt been overheated.; This product is also known as (Shoji PVC Screen, Vent PVC Screen, Car Shade) ","parts","-",1000.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/636536854597805106.jpgnewop_da8491a0-935b-4841-9be3-5841e647719a.jpg?v=1715769700"", ""https://sehgalmotors.pk/cdn/shop/files/637251587492473894.jpgnewop_efc67456-c3c6-4d5d-b949-095d8bc709ce.jpg?v=1715769700"", ""https://sehgalmotors.pk/cdn/shop/files/637251587496028653.jpgnewop_4978e52e-230f-42a0-9b4e-7ca387316521.jpg?v=1715769700"", ""https://sehgalmotors.pk/cdn/shop/files/638227961988290234.jpgnewop_0bb1f764-a890-4742-9642-56efc3b6eed7.jpg?v=1715769700""]","[""-""]","-","interior",0,0,0
"Car Dashboard Pitbull Bully Smoking Dog With Chain Multi"," ","parts","-",1000.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/1708586690825427.jpg?v=1716616223"", ""https://sehgalmotors.pk/cdn/shop/files/1708586710825427.jpg?v=1716616223""]","[""-""]","-","interior",0,0,0
"Car Luxurious Dashboard LED Ashtray","Car Luxurious Dashboard LED Ashtray ","parts","-",800.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/Car-Luxurious-Dashboard-LED-Ashtray-SehgalMotors-pk-3708.jpg?v=1707868499"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Luxurious-Dashboard-LED-Ashtray-SehgalMotors-pk-2353.jpg?v=1707868502"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Luxurious-Dashboard-LED-Ashtray-SehgalMotors-pk-827.jpg?v=1707868506"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Luxurious-Dashboard-LED-Ashtray-SehgalMotors-pk-7717.jpg?v=1707868509"", ""https://sehgalmotors.pk/cdn/shop/files/Car-Luxurious-Dashboard-LED-Ashtray-SehgalMotors-pk-1526.jpg?v=1707868512""]","[""-""]","-","interior",0,0,0
"HL Gear Shift Knob For Auto Cover Black - Car Gear Shift Knob Protector Cover PU Leather | Gear Shift Lever Knob Cover","Are you looking to add a touch of elegance and protection to your cars gear shift lever? Look no further than the ProductHL Gear Shift Knob Cover in black. Crafted with precision using high-quality PU leather, this cover provides a secure grip and shields your gear shift knob from wear and tear. Whether youre driving a manual or automatic transmission vehicle, this accessory is a must-have for any car enthusiast. Join us as we explore the features and benefits of the ProductHL Gear Shift Knob Cover. Premium PU Leather Construction: Constructed from premium PU leather, the ProductHL Gear Shift Knob Cover offers exceptional durability and a luxurious look. The high-quality leather material ensures a comfortable grip, allowing you to effortlessly shift gears with ease. The sleek black color adds a touch of sophistication to your cars interior. Protects Your Gear Shift Knob: With daily use, your gear shift knob is prone to scratches, scuffs, and general wear. The ProductHL Gear Shift Knob Cover acts as a protective barrier, shielding your gear shift lever from damage caused by friction and external elements. This cover preserves the longevity of your gear shift knob, keeping it in pristine condition. Enhanced Grip and Comfort: The Gear Shift Knob Covers textured surface provides an enhanced grip, giving you better control over your vehicles gear shifts. The soft and supple PU leather adds a comfortable feel to your hand, even during long drives. Say goodbye to slippery or uncomfortable gear shifts and enjoy a secure and enjoyable driving experience.  ","parts","-",600.0,500,"[""https://sehgalmotors.pk/cdn/shop/files/HL-Gear-Shift-Knob-For-Auto-Cover-Black-Car-Gear-Shift-Knob-Protector-Cover-PU-Leather-Gear-Shift-Lever-Knob-Cover-SehgalMotors-pk-1869.jpg?v=1707884320"", ""https://sehgalmotors.pk/cdn/shop/files/HL-Gear-Shift-Knob-For-Auto-Cover-Black-Car-Gear-Shift-Knob-Protector-Cover-PU-Leather-Gear-Shift-Lever-Knob-Cover-SehgalMotors-pk-474.jpg?v=1707884323""]","[""-""]","-","interior",0,0,0
